time	row
1491	0.633333
1492	0.633333
1493	0.633333
1494	0.633333
1495	0.633333
1496	0.633333
1497	0.633333
1498	0.633333
1499	0.633333
1500	0.633333
1501	0.633333
1502	0.633333
1503	0.633333
1504	0.633333
1505	0.633333
1506	0.633333
1507	0.633333
1508	0.633333
1509	0.633333
1510	0.633333
1511	0.633333
1512	0.633333
1513	0.633333
1514	0.633333
1515	0.633333
1516	0.633333
1517	0.633333
1518	0.633333
1519	0.633333
1520	0.633333
1521	0.633333
1522	0.633333
1523	0.633333
1524	0.633333
1525	0.666667
1526	0.666667
1527	0.666667
1528	0.666667
1529	0.666667
1530	0.666667
1531	0.666667
1532	0.666667
1533	0.666667
1534	0.666667
1535	0.666667
1536	0.666667
1537	0.666667
1538	0.666667
1539	0.666667
1540	0.666667
1541	0.666667
1542	0.666667
1543	0.666667
1544	0.666667
1545	0.666667
1546	0.666667
1547	0.666667
1548	0.666667
1549	0.666667
1550	0.666667
1551	0.666667
1552	0.666667
1553	0.666667
1554	0.666667
1555	0.666667
1556	0.666667
1557	0.666667
1558	0.666667
1559	0.666667
1560	0.666667
1561	0.666667
1562	0.666667
1563	0.666667
1564	0.666667
1565	0.666667
1566	0.666667
1567	0.666667
1568	0.666667
1569	0.666667
1570	0.666667
1571	0.666667
1572	0.666667
1573	0.666667
1574	0.666667
1575	0.666667
1576	0.666667
1577	0.666667
1578	0.666667
1579	0.666667
1580	0.666667
1581	0.666667
1582	0.666667
1583	0.666667
1584	0.666667
1585	0.666667
1586	0.666667
1587	0.666667
1588	0.666667
1589	0.666667
1590	0.666667
1591	0.666667
1592	0.666667
1593	0.666667
1594	0.666667
1595	0.666667
1596	0.666667
1597	0.666667
1598	0.666667
1599	0.666667
1600	0.666667
1601	0.666667
1602	0.666667
1603	0.666667
1604	0.666667
1605	0.666667
1606	0.666667
1607	0.666667
1608	0.666667
1609	0.666667
1610	0.666667
1611	0.666667
1612	0.666667
1613	0.666667
1614	0.666667
1615	0.666667
1616	0.666667
1617	0.666667
1618	0.666667
1619	0.666667
1620	0.666667
1621	0.666667
1622	0.666667
1623	0.666667
1624	0.666667
1625	0.666667
1626	0.666667
1627	0.666667
1628	0.666667
1629	0.666667
1630	0.666667
1631	0.666667
1632	0.666667
1633	0.666667
1634	0.666667
1635	0.666667
1636	0.666667
1637	0.666667
1638	0.666667
1639	0.666667
1640	0.666667
1641	0.666667
1642	0.666667
1643	0.666667
1644	0.666667
1645	0.666667
1646	0.666667
1647	0.666667
1648	0.666667
1649	0.666667
1650	0.666667
1651	0.666667
1652	0.666667
1653	0.666667
1654	0.666667
1655	0.666667
1656	0.666667
1657	0.633333
1658	0.633333
1659	0.633333
1660	0.633333
1661	0.633333
1662	0.633333
1663	0.633333
1664	0.633333
1665	0.633333
1666	0.633333
1667	0.633333
1668	0.633333
1669	0.633333
1670	0.633333
1671	0.633333
1672	0.633333
1673	0.633333
1674	0.633333
1675	0.633333
1676	0.633333
1677	0.633333
1678	0.633333
1679	0.633333
1680	0.633333
1681	0.633333
1682	0.633333
1683	0.633333
1684	0.633333
1685	0.633333
1686	0.633333
1687	0.633333
1688	0.633333
1689	0.633333
1690	0.633333
1691	0.633333
1692	0.633333
1693	0.633333
1694	0.633333
1695	0.633333
1696	0.633333
1697	0.633333
1698	0.633333
1699	0.633333
1700	0.633333
1701	0.633333
1702	0.633333
1703	0.633333
1704	0.633333
1705	0.633333
1706	0.633333
1707	0.633333
1708	0.633333
1709	0.633333
1710	0.633333
1711	0.633333
1712	0.633333
1713	0.633333
1714	0.633333
1715	0.633333
1716	0.633333
1717	0.633333
1718	0.633333
1719	0.666667
1720	0.666667
1721	0.666667
1722	0.666667
1723	0.666667
1724	0.666667
1725	0.666667
1726	0.666667
1727	0.666667
1728	0.666667
1729	0.666667
1730	0.666667
1731	0.666667
1732	0.666667
1733	0.666667
1734	0.666667
1735	0.666667
1736	0.666667
1737	0.666667
1738	0.666667
1739	0.666667
1740	0.666667
1741	0.666667
1742	0.666667
1743	0.666667
1744	0.666667
1745	0.666667
1746	0.666667
1747	0.666667
1748	0.666667
1749	0.666667
1750	0.633333
1751	0.633333
1752	0.633333
1753	0.633333
1754	0.633333
1755	0.633333
1756	0.633333
1757	0.633333
1758	0.633333
1759	0.633333
1760	0.633333
1761	0.633333
1762	0.633333
1763	0.633333
1764	0.633333
1765	0.633333
1766	0.633333
1767	0.633333
1768	0.633333
1769	0.633333
1770	0.633333
1771	0.633333
1772	0.633333
1773	0.633333
1774	0.633333
1775	0.633333
1776	0.633333
1777	0.633333
1778	0.633333
1779	0.633333
1780	0.633333
1781	0.633333
1782	0.633333
1783	0.633333
1784	0.633333
1785	0.633333
1786	0.633333
1787	0.633333
1788	0.633333
1789	0.633333
1790	0.633333
1791	0.633333
1792	0.633333
1793	0.633333
1794	0.633333
1795	0.633333
1796	0.633333
1797	0.633333
1798	0.633333
1799	0.633333
1800	0.633333
1801	0.633333
1802	0.633333
1803	0.633333
1804	0.633333
1805	0.633333
1806	0.633333
1807	0.633333
1808	0.633333
1809	0.633333
1810	0.633333
1811	0.633333
1812	0.633333
1813	0.633333
1814	0.633333
1815	0.633333
1816	0.633333
1817	0.633333
1818	0.633333
1819	0.633333
1820	0.633333
1821	0.633333
1822	0.633333
1823	0.633333
1824	0.633333
1825	0.633333
1826	0.633333
1827	0.633333
1828	0.633333
1829	0.633333
1830	0.633333
1831	0.633333
1832	0.633333
1833	0.633333
1834	0.633333
1835	0.633333
1836	0.633333
1837	0.633333
1838	0.633333
1839	0.633333
1840	0.633333
1841	0.633333
1842	0.633333
1843	0.633333
1844	0.633333
1845	0.633333
1846	0.633333
1847	0.633333
1848	0.633333
1849	0.633333
1850	0.633333
1851	0.633333
1852	0.633333
1853	0.633333
1854	0.633333
1855	0.633333
1856	0.633333
1857	0.633333
1858	0.633333
1859	0.633333
1860	0.633333
1861	0.633333
1862	0.633333
1863	0.633333
1864	0.633333
1865	0.633333
1866	0.633333
1867	0.633333
1868	0.633333
1869	0.633333
1870	0.633333
1871	0.633333
1872	0.633333
1873	0.633333
1874	0.633333
1875	0.633333
1876	0.633333
1877	0.633333
